,id,tweets,tweet_sentiment_value
614,596287204fe31f4f52a01fb8,finance friendly france scores late points brexit bank contest franceklm wants airport security chec ,1
615,59628b524fe31f4f52a01fbf,france flight af from marseille paris ory diverted paris cdg weather dimitrosmb ,1
616,59628d5e4fe31f4f52a01fc3,flybe trying check flybe flight from tomorrow redirected france website which cant find booking help,1
617,5962901b4fe31f4f52a01fcd,fact donald trump hostie france s trumpmannequin museeairespace ,1
618,596299d44fe31f4f52a02019,airfrance june ,1
619,59629a684fe31f4f52a0201f,vickeeadamswf frequently when flew boeing  banned airbus france fully,1
620,59629bb64fe31f4f52a02025,vickeeadamswf mother more intelligent engineer than most engineers hiredtrained francethey asked route ,1
621,59629e364fe31f4f52a0202c,vickeeadamswf its similar plane crash that ended france  great great aunther families were thosedied,1
622,59629f324fe31f4f52a02031,fgrxl airfrance airbus a heading into heathrowairport instaaviation instaplane ,1
623,5962a0514fe31f4f52a02033,airfrance hi theres talking with guys email thank youu,1
624,5962a17e4fe31f4f52a02035,when travel france,1
625,5962a1c94fe31f4f52a02037,airfrance sorry late reply just sent this,1
626,5962a6b64fe31f4f52a0203e,ameliasbrain airfrancefr yeah where they started from great then someone said should make distinct ,1
627,5962ac284fe31f4f52a02045,france royal dutch  seattle billund denmark roundtrip including ,1
628,5962ad504fe31f4f52a02049,france flight afr spotted  feet ,1
629,5962ae774fe31f4f52a0204a,france flight afr spotted  feet ,1
630,5962b1fb4fe31f4f52a0204d,close france airbus a landing maarten,1
631,5962b72a4fe31f4f52a0205a,a airfrance naija iamdulo angeles international airport ,1
632,5962b7d54fe31f4f52a0205b,france flight afr spotted  feet ,1
633,5962c89a4fe31f4f52a02071,deltaassist priority member problems with delta airfrance dont stop,1
634,5962c9df4fe31f4f52a02072,this seriously airplane safety card france sleeping floor ,1
635,5962cd354fe31f4f52a02073,last airfrance concorde crew ,1
636,5962cf554fe31f4f52a02075,delta told through delta ticketed france flight even though reservation,1
637,5962d46f4fe31f4f52a02079,airfrance this appear when almost finish booking ,1
638,5962ddc14fe31f4f52a02086,please travel traveller france premium economy review ,1
639,5962de344fe31f4f52a02087,today airfrance showed that seat might have been business class zero,1
640,5962f8264fe31f4f52a0209e,airfrance thanks just sent arriving airport now didnt think flight would changed ,1
641,5962f8634fe31f4f52a0209f,airfrance already checkin yesterday,1
642,5962fc534fe31f4f52a020a4,mamacubs theleftsright barackobama thedemocrats also true  algerians hijack airfrance ,1
643,5962fcfa4fe31f4f52a020a5,calling france then irerefer nila ,1
644,5962ff8b4fe31f4f52a020a9,france flight afr spotted  feet ,1
645,5962ffa94fe31f4f52a020aa,mccainjack pptsapper france buzz pyongyang with concord,1
646,596304cb4fe31f4f52a020af,somewhere between berlin paris airfrance expatlife napturaltravel ,1
647,59630d194fe31f4f52a020bd,gtravel summer getaway  airfranceklm blueteam bernabeach resort inc ,1
648,59630f644fe31f4f52a020c0,york boss airfrance cest breton ouestfrance ,1
649,59630fdf4fe31f4f52a020c3,mollyringwald airfrance united mollyringwald this just completed watching breakfast club ,1
650,596312b44fe31f4f52a020d4,france affr load factor  ppts traffic  capacity  passengers m ,1
651,596315564fe31f4f52a020e1,spotted nice bird airport airfrance a ,1
652,596317524fe31f4f52a020e8,franceklm recovery keeps going ,1
653,596318954fe31f4f52a020f5,gramatik airfrance damn dude what happened,1
654,596319bf4fe31f4f52a020f7,news nasdaq globenewswire france june  traffic th july ,1
655,59631b644fe31f4f52a02106,franceklm upbeat us asian tourists return this summer ,1
656,59631fd64fe31f4f52a02116,creativepaige sorry currently there isnt delta club cdg show there france lounge *hrs,1
657,596321cf4fe31f4f52a02120,realdonaldtumpr realdonaldtrump gudmorning president know airport airfrance airline yesterday ,1
658,596322534fe31f4f52a02122,airfrance ticket ,1
659,596322944fe31f4f52a02123,airfrance file referente bodaf,1
660,596322b04fe31f4f52a02124,gramatik airfrance love corporate shaming twittter its favorite things,1
661,596326f74fe31f4f52a02138,your audience needed airport airfrance airline detail email,1
662,59632c0f4fe31f4f52a02149,airfrance luggage fits hand bagage flight fully booked given choice flight delayed have work,1
663,59632c9a4fe31f4f52a0214d,airfrance still waiting prague aurport would like czeck crew give back hand amp apologise name medkova jitka,1
664,596332bc4fe31f4f52a02166,airfrance stand wrong line hour flight boarding through security guess live paris,1
665,596335a24fe31f4f52a0217a,airfrance sent delta counter eventually they bags waiting passport control probably wont make,1
666,596335e34fe31f4f52a0217b,airfrance delta very helpful they cant anything about border control backups,1
667,596336364fe31f4f52a0217e,airfrance took hours when landed hearing people have been waiting over hours leave ,1
668,59633b184fe31f4f52a02189,franceklm summer bookings show healthy increase says ,1
669,59633c004fe31f4f52a0218f,france  turn left heading pakistani  turn right heading lufthansa  continue heading,1
670,59633c8c4fe31f4f52a02190,airfrance post name cause this person take responsibility what did,1
671,59633d664fe31f4f52a02196,sunday morning airfrance morning photooftheday flight travel ,1
672,59633df14fe31f4f52a02197,massive increase passengers state owned national carrier klmair france transavia needs bail outsnombonisogasa,1
673,596342314fe31f4f52a021a0,peppertherobot accompanies airfrancefr customers marseille watch minutes ,1
674,596348284fe31f4f52a021af,airfrance that payment been done july which weird since havent booked anything with you,1
675,596348594fe31f4f52a021b0,airfrance that payment shows france  also what been payed for,1
676,596356ac4fe31f4f52a021d7,when will airfrance start flying fnc cantwait afplatinum,1
677,5963586e4fe31f4f52a021da,airfrance know times month luggage carry that abusively checked,1
678,596358b64fe31f4f52a021dc,airfrance customer service,1
679,596359754fe31f4f52a021de,franceklm launch lowercost airline ,1
680,59635ab24fe31f4f52a021e2,airfrance anthonyverdot customs line lyon flight delayed will af held others,1
681,59635d6e4fe31f4f52a021e4,airfrance requested advance wheelchair even called previous confirm,1
682,59635dc14fe31f4f52a021e5,stewardess france with stocking ,1
683,5963608e4fe31f4f52a021ed,airfrance help with seat selection site keeps deleting selection thanks,1
684,5963683f4fe31f4f52a021ff, bottles wine wall airfrance zaynastravels bordeaux ,1
685,59636c4c4fe31f4f52a02205,false alert burning breaks airfrance flight af were escorted firefighters airport security ,1
686,59636dfa4fe31f4f52a02209,bonus offer picks week france klm carlson hotels etihad avianca amp starwood ,1
687,59636f274fe31f4f52a0220c,france a inflight airtoair ,1
688,596370c84fe31f4f52a02211,airfrance account,1
689,5963715a4fe31f4f52a02213,airfrance check with your call center about call,1
690,596374434fe31f4f52a0221b,parisian weather good today lets gt project france admemori digitalmarketing ,1
691,596375d14fe31f4f52a02220,markscherz airfrance feel your pain have website cant into because birthday wrong,1
692,59637a064fe31f4f52a02226,natide airfrance amen that,1
693,59637ca94fe31f4f52a02233,airfrance wrote your claim page ,1
694,59637cf64fe31f4f52a02236,fhpjd airfrance a paris york over gatwick ,1
695,59637d5b4fe31f4f52a02239,airfrance have confirmed premium economy seat flight sfoparis cant choose seat return there reason,1
696,5963802d4fe31f4f52a0223f,eryno airfrance ugh sorry hope home quickly,1
697,596380cc4fe31f4f52a02240,eryno airfrance same,1
698,596383fe4fe31f4f52a0224e,airfrance delta clear this started selfservice kiosks boarding passes printed didnt ,1
699,5963848f4fe31f4f52a02251,airfrance delta waited line selfservice then computersconveyor belts failed later ,1
700,596384e34fe31f4f52a02253,baggage sacre bleu france customer service ,1
701,5963855a4fe31f4f52a02255,airfrance need direct flights from cdgtpe huge business potential,1
702,596386334fe31f4f52a02259,delta tells airfrance airfrance tells delta deltaairlines,1
703,596386ad4fe31f4f52a0225b,delta airfrance prefer reimbursed pocket expenses destroyed luggage deltaairlines,1
704,596386bb4fe31f4f52a0225c,unattended cleared back waiting airfrance,1
705,596388d34fe31f4f52a02261,oliverced sorry about confusion should able check with france here there confirmation number qwybnf *cdd,1
706,59638a8c4fe31f4f52a02263,airfrance finally finally found someone ablewilling rebook onto  flight which suppos ,1
707,59638aeb4fe31f4f52a02264,please have look mail  airfrance even have complains still wondering why sorry easy,1
708,59638bc54fe31f4f52a02266,airfrance arrived from athens yesterday spent paris issue with computer system around today,1
709,59638bf74fe31f4f52a02267,airfrance weve been rebooked flight af theres another hold getting some boarding passes,1
710,59638e6c4fe31f4f52a02270,shooting some video airbnb airfrance this week pretty good excuse explore paris wgoldflakepaint,1
711,596393894fe31f4f52a0227c,check delta airlines france skyteam junior pilot wings patch ,1
712,5963941a4fe31f4f52a0227e,airfrance called follow avail,1
713,59639a764fe31f4f52a0228b,have that regret france ,1
714,59639f564fe31f4f52a0229c,french made documentary about arrival frances  its frenchwatch mute your desk ,1
715,5963a5ee4fe31f4f52a022aa,airfrance someone help with some payment problems,1
716,5963a7584fe31f4f52a022ac,gramatik airfrance damn dude thats worst hope recovered,1
717,5963a87a4fe31f4f52a022ae,raynaudsly airfrance hopinfos avantair pagaille,1
718,5963a9b04fe31f4f52a022b0,france cheer runners official airline partner francisco marathon ,1
719,5963aaca4fe31f4f52a022b2,france a fgzck lining houston departure avgeek airbus airbus airfrance ,1
720,5963ace04fe31f4f52a022b8,quasi come airfrance atterraggio saintmartin ,1
721,5963ad084fe31f4f52a022b9,this random airfranceus official airline sponsor thesfmarathon ,1
722,5963ad664fe31f4f52a022bc,airfrance hello ive purchased additional checked flight would like purchase another more bag,1
723,5963ae904fe31f4f52a022bf,airfrance requested petroleum card idea when will hear something would like upcoming flights mrs,1
724,5963b0f14fe31f4f52a022c3,natide airfrance just worst,1
725,5963b32c4fe31f4f52a022c4,goddamngobliin france asiana airlines,1
726,5963b3934fe31f4f52a022c5,erussell airfranceus thesfmarathon they were las sponsor airline well ,1
727,5963b4124fe31f4f52a022c8,alaskaair booked france theyre telling cant earn milescontinues business usualwhich includesair france,1
728,5963b5064fe31f4f52a022ca,take skateboard airfrance flight hand baggage ,1
729,5963b50f4fe31f4f52a022cb,estephens france mileage partner have verified flights eligible ,1
730,5963b56d4fe31f4f52a022cc,laciteduvin highlight bordeaux trip with airfrance more photos amp details here ,1
731,5963b5ce4fe31f4f52a022ce,alaskaair yes called france they said they longer partner only reason booked ,1
732,5963b6354fe31f4f52a022d1,yopookie well remembered your passport didnt francewestjet,1
733,5963b6464fe31f4f52a022d2,travel france paris ,1
734,5963b6af4fe31f4f52a022d5,deal alert rt cincinnati mumbai full details ,1
735,5963b73b4fe31f4f52a022d6,oslo norway shanghai china only roundtrip with amp airfrance ,1
736,5963bc394fe31f4f52a022de,airfrance thank you sent now,1
737,5963bfd84fe31f4f52a022e0,coca pepsi airfrance easyjet ,1
738,5963c2174fe31f4f52a022e3,have this much trouble getting visa would like flight today upgrade first class airfrance,1
739,5963c8af4fe31f4f52a022ee,concord france from miami barbados plane simuator google,1
740,5963cb544fe31f4f52a022f5,edgedgie mean date posting between  ,1
741,5963cc5d4fe31f4f52a022f8,theglitchmob airfrance they always find literally flights they lose pelicans gotta ,1
742,5963cd4d4fe31f4f52a022fb,airfrance fault talking about this havent seen number changed  have answer,1
743,5963cdf44fe31f4f52a022fd,airfrance airfranceza flightradar isnt a being used ,1
744,5963ce664fe31f4f52a022ff,france a impossible engineering documentary ,1
745,5963d2df4fe31f4f52a02321,airfrance official airline partner francisco marathon thesfmarathon july   events ,1
746,5963d4e24fe31f4f52a02329,gramatik airfrance airfrace airchance,1
747,5963d5984fe31f4f52a0232a,glasgow airport home over airlines including canada france icelandair amp lufthansa ,1
748,5963dd024fe31f4f52a0233a,raoul vignal airfrancemusic summer playlist and airfrance planes next months ,1
749,5963df1c4fe31f4f52a02340,france airline aircraft passenger vintage design tshirts mugs stickers tote bags cards gifts ,1
750,5963e4d54fe31f4f52a0234e,over hour phone with airfrance them tell luggage gone ,1
751,5963e5a54fe31f4f52a02350,torneo golf world tour france colombia ,1
752,5963e66c4fe31f4f52a02352,close airfrance airbus a while taxiing zurich avgeek planespotting airlines aviation ,1
753,5963e8514fe31f4f52a02356,airfrance trying skymiles number france booking website wont save change help,1
754,5963e90f4fe31f4f52a02359,france a landing maarten princess juliana international airport sxm tncm ,1
755,5963eb924fe31f4f52a0235f,klm france transavia using cockpit rules after germanwings acciden ,1
756,5963eec84fe31f4f52a02363,lisajhunter luggage arrive mxico have make report with airfrance because from them and,1
757,5963f0b54fe31f4f52a02367,amescucha tried report airfrance they said contact aeromexico gate gate told ,1
758,5963f0f54fe31f4f52a02369,amescucha arrive sjo made report with aeromexico they said they would talk with airfrance,1
759,5963f17d4fe31f4f52a0236a,amescucha also contacted airfrance today they said they help have aeromexico,1
760,5963f1d74fe31f4f52a0236d,lisajhunter directly with france lisa contactoequipajeaeromexicocom,1
761,5963faf14fe31f4f52a0237c,eryno airfrance having tough trip other parts were good,1
762,5963fb4a4fe31f4f52a0237f,amescucha have been told thsi airfrance lisa your baggage claim reference been made aeromexico ,1
763,5963ff4b4fe31f4f52a0238b,airfrance talk about lost bag seems have gone mysteriously missing your system,1
764,5964000d4fe31f4f52a0238c,breaking airwaysmagazine koreanair airfrance samsungnewsroom breaking dc route traffic ,1
765,596406c84fe31f4f52a02394,airfrance af,1
766,596407034fe31f4f52a02395,france flight afr spotted  feet ,1
767,59640a534fe31f4f52a0239c,jinglesjoy airfrance took  pictures ill posting more,1
768,59640b014fe31f4f52a0239e,sale  transceiver condition france july   contact scott shunstadsilverhawkairus,1
769,596410ac4fe31f4f52a023a2,bobberlet frisesally cannot recall that one france crash remember vividly flight rioparis ,1
770,596410c94fe31f4f52a023a3,napairporthelp what france luggage desk phone number never left nap flew july  from napgtcdggtbos help,1
771,596411784fe31f4f52a023a4,franceklm launch lowercost airline ,1
772,596414564fe31f4f52a023a7,airfrance example laptop ipad camera,1
773,596418414fe31f4f52a023a8,airfrance paris sticker today gruairportsp ,1
774,59641db04fe31f4f52a023ac,airfrance adopts sitaonairs eaircraft datacapture tackle connected aircraft data challenge ,1
775,596429064fe31f4f52a023b5,looks like have wear bike shorts underwear since airfrance lost bags cant deliver days tell ,1
776,5964291b4fe31f4f52a023b6,airfrance a fglzs operating af climbs from mspairport over neighborhood ,1
777,596429c64fe31f4f52a023b7,airfrance yep nearly died running with sudden gate change multiple shuttle buses tho glad back ,1
778,59642b214fe31f4f52a023b8,diagnosed with majordepressivedisorder guineapig emotionalsupportanimal esa cargo airfrance,1
779,59642ddc4fe31f4f52a023ba,france flight afr spotted  feet ,1
780,596430e54fe31f4f52a023bb,fast over paris france news about france strike september  justat  views ,1
781,596433e54fe31f4f52a023bc,infocus airways looking raise capital reports lufthansa franceklm blackstone kkrtpg race acquire cnbcawaaz,1
782,596434b04fe31f4f52a023bd,lbank airfrance easyjet lbank corporate tweeting from overseas,1
783,5964384e4fe31f4f52a023c1,flightdeal washington iad tallinn tll france ,1
784,59643f034fe31f4f52a023c5,eifsoccer airfrance hook,1
785,59643f054fe31f4f52a023c6,airfrance yes reported when arrived there confusion because checked under name ,1
786,5964400b4fe31f4f52a023c9,when delta headquarters airfrance cant find signatory flight paris countdown until they cancel,1
787,596446a44fe31f4f52a023d2,check france belongs ,1
788,59644b4e4fe31f4f52a023d7,parfait looks censored this one haha enjoy airfrance economy class interpreted cooking with heat ,1
789,59644f4b4fe31f4f52a023e0,topfiverecords airfrance united were ready when are ,1
790,5964627c4fe31f4f52a023f5,france pilots flights still obstacle boost accord bloomberg ,1
791,59646ecc4fe31f4f52a02406,airfrance book trip departing from douala your website anymore flights airfrance douala,1
792,596470274fe31f4f52a02407,departing barcelona airfrance airbus a heading paris travel ,1
793,596471c24fe31f4f52a02408,france russia fares around world ,1
794,5964732b4fe31f4f52a0240c,airfrance whats going mrs ,1
795,596473bc4fe31f4f52a0240e,airfrance flying business from naples flight af then af flying from mykonos now have recheck,1
796,5964740e4fe31f4f52a0240f,airfrance bags there assistance give airport help make flight time flight easyjet ,1
797,596474224fe31f4f52a02410,airfrance four passengers total traveling together,1
798,596474e14fe31f4f52a02411,airfrance your online system wont delta skymiles number frequent flier details reservation please advise,1
799,596475214fe31f4f52a02412,laciteduvin highlight bordeaux trip with airfrance more photos amp details here ,1
800,596476544fe31f4f52a02417,isabelleroy airfrance thank dear that these days should have stayed home guess,1
801,596476b44fe31f4f52a02418,airfrance tried they would take complaint sticker which taken screener make ,1
802,5964770a4fe31f4f52a02419,nfwalker britishairways iag times more profitable than france that part prosecu ,1
803,596477424fe31f4f52a0241a,airfrance went back screener exit they would return sticker agents would ,1
804,596477e54fe31f4f52a0241b,france boost deal view snpl says ,1
805,596480dc4fe31f4f52a02431,summer perpignan airport france flight boarding airbus airbusaircraft airfrance perpignan avgeeksfr avgeek airport france,1
806,596481114fe31f4f52a02433,summer perpignan airport france flight boarding airbus airbusaircraft airfrance perpignan avgeeksfr ,1
807,596481814fe31f4f52a02436,airfrance dmd,1
808,596483554fe31f4f52a02438,korean adjusts china eastern france skypass miles accrual ,1
809,5964839e4fe31f4f52a0243c,airfrance sent,1
810,59648b7a4fe31f4f52a0244e,airfrance thanks letting know leonaut,1
811,596490144fe31f4f52a02453,koreanair lines miles accrual table change notice air france klm new read more ,1
812,596490394fe31f4f52a02454,koreanair adjusts china eastern france skypass miles accrual read more ,1
813,596491784fe31f4f52a02458,aireuropa just tweet where you have faith both aireuropa airfrance have enough teams ,1
814,596495a34fe31f4f52a0245d,airlinegeeks airbus aneo home colors virgin australia atr france a lufthansa a thats guess,1
815,5964993f4fe31f4f52a0246c,london york from return with france marchapril  ,1
816,59649d704fe31f4f52a02471,please interiordesign homedecor decoration gallery sky jonone france ,1
817,5964a0204fe31f4f52a02478,france flight status check france customer service ,1
818,5964a1c54fe31f4f52a0247b,airfrance could learn from swissport staff,1
819,5964a8004fe31f4f52a02489,airfrance its fine swissport were able resolve issue,1
820,5964a8b84fe31f4f52a0248a,airfrance thank responding assistance required flights hour long wait check excessive,1
821,5964b17d4fe31f4f52a02499,airfrance swissport have dealt with queries their staff credit bhxofficial,1
822,5964b8cd4fe31f4f52a024a4,work amp then done week cant wait thursday amp germanyliechtenstein hopefully strike airfrance,1
823,5964bfd74fe31f4f52a024ae,airfrance apfhandicap airfranceca hifrance pierremenez philippevandel chcarriere eliselucet ,1
824,5964c2054fe31f4f52a024b0,airfrancefr coupon codes purchase ,1
825,5964c2f04fe31f4f52a024b1,photo fgtay france a ,1
826,5964c3cc4fe31f4f52a024b5,eldertine france flies captured apes labs testing read article about that learned sign ,1
827,5964c4cf4fe31f4f52a024b6,airlinegeeks ian a with sharklets virgin austria  france a luftansa a,1
828,5964c6d74fe31f4f52a024b9,stubrennanmen will revealed soon then lets hope france,1
829,5964c8154fe31f4f52a024ba,liked youtube video ,1
830,5964ca434fe31f4f52a024be,france balenciaga uniforms dont ever forget that,1
831,5964cb164fe31f4f52a024bf,france royal dutch  washington dc york newark francisco vienna austria roundtr ,1
832,5964cef14fe31f4f52a024cf,delta checked bags airfrance with final dest dcaour flight cxld washington messwhere will bags land,1
833,5964d08b4fe31f4f52a024d0,delta woman phone told flying economy france paid buisness class delta ,1
834,5964d54d4fe31f4f52a024d4,france cheer runners official airline partner francisco marathon ,1
835,5964d6a24fe31f4f52a024d6,therere currently france as flying squadron another above ireland that must impre ,1
836,5964d7404fe31f4f52a024d8,airfrance dont have file because desk told wait next flight from paris because luggage could there,1
837,5964d74b4fe31f4f52a024d9,france first class premiere cabin ,1
838,5964d7a64fe31f4f52a024db,airfrance there guarantee luggage delivery home today and have medicine still bhx,1
839,5964d8e74fe31f4f52a024e0,airfrance thanks delta what happens jfk will dca,1
840,5964da194fe31f4f52a024e5,airfrance have hour mins transfer time flight from beijing dublin cdg enough time flying thursday thanks,1
841,5964dd734fe31f4f52a024ea,security important airfrance wed like supported factor auth ,1
842,5964ddef4fe31f4f52a024ec,france pilot said they were good delta wouldnt approve takeoff passengers were stranded midnight delta staff sight,1
843,5964e0784fe31f4f52a024f1,westernprogressives amp islam enemyofmyenemy ismyfriend ,1
844,5964e54f4fe31f4f52a024fb,france invites everyone join spirited th anniversary weekend francisco marathon july ,1
845,5964e5a84fe31f4f52a024fc,airfrance miles  mile until am th  ,1
846,5964e5cb4fe31f4f52a024fd,airfrance france please check flight miami from affected strike friday what,1
847,5964e92c4fe31f4f52a02509,airfrance will,1
848,5964e9954fe31f4f52a0250a,check schabak airfrance airbus herpa egyptair airbus inflight caravelle aircraft diecast ,1
849,5964ecc94fe31f4f52a02513,france sells servair stake group ,1
850,5964f5b04fe31f4f52a02524,bicycle studio official supplier bikes mpls france tdempls airfrance,1
851,5964fd754fe31f4f52a0253c,cgarrisonkc fair point its france atlantic which flew delta over,1
852,5965010b4fe31f4f52a02541,take from heathrowairport with skyteam airfrance avgeek planes takeoff sunset boeinglover x avgeeks ,1
853,596503104fe31f4f52a02543,airfrance elalairlines france could work together retrieve groups luggage people ,1
854,596506604fe31f4f52a0254b,france further game game ,1
855,59650b434fe31f4f52a02554,ramonesamuels airfrance prolieg cousin trying airfrance airfranceza ,1
856,59650b964fe31f4f52a02555,ramonesamuels airfrance airfranceza just lost over k,1
857,59650e044fe31f4f52a02558,airfrance have flight tomorrow af paris which booked delta code share unable seat selection,1
858,59650e494fe31f4f52a02559,airfrance also website says there food this flightwe travelling with year oldcould please clarify seat selection,1
859,596511384fe31f4f52a02562,airfrance have already managed solve issue finding ground staff,1
860,5965131f4fe31f4f52a02567,airfrance have information facebook message you previously said thats most ,1
861,596519574fe31f4f52a02587,bethr airfrance like still flight from newcastle next flight mins,1
862,59651edf4fe31f4f52a02595,traffic paris approach  feet a a a airbus airfrance livery from states aviation ,1
863,59651ef24fe31f4f52a02597,liking this lufthansa aircraft compared frances this route,1
864,5965244b4fe31f4f52a025a4,clairemgorman theyre joke interestingly france pilots used glass wine with their meal while flying,1
865,596528a04fe31f4f52a025a7,washington dc york newark francisco vienna austria round trip travel with france ,1
866,59652c744fe31f4f52a025ac,jetairways sends mail saying airfrance cancelled paris atlanta flight,1
867,59652d154fe31f4f52a025ae,ryanair boss flights between amp after brexit lufthansa france more conspire block rival ,1
868,59652e054fe31f4f52a025b1,france unconfirmed ticket then still need offboard from their flight jetairways,1
869,596530ae4fe31f4f52a025bb,toluogunlesi loool seriously its wrong giving foreign airline many routes airfrance lufthansa land ,1
870,596531b34fe31f4f52a025bc,airfrance jetairways airfrance booking done directly jetairways,1
871,596531ff4fe31f4f52a025bd,airfrance jetairways jetairways saying needs offload passengers thats your system,1
872,596533dc4fe31f4f52a025be,tobrien bcuz computers make mistakes too research france from brazil,1
873,596536924fe31f4f52a025c4,united americanair delta singaporeair koreanairke lufthansa airfrance cathaypacific which better hub city,1
874,59653a0b4fe31f4f52a025c7,airfrance email reservations help concerning mistake booking your hold time phone been really long,1
875,59653bd94fe31f4f52a025dd,your name abdulmalik your france flight london dead your hopes getting that arsenal jersey,1
876,596540b94fe31f4f52a0261a,dasha gold russian model madame france december  january  ,1
877,596542d04fe31f4f52a02620,emmanuelmacron also many survivors france crashes from  were found similar locales that declassified,1
878,5965446b4fe31f4f52a02627, france airlines issued poster style amerique nord postcard ,1
879,59654dec4fe31f4f52a02631,siasp franceklm summer bookings show healthy increase says singapore airlines ,1
880,59654edd4fe31f4f52a02633,airfrance take babbage number that mine claim poorcustomerservice,1
881,59654f0c4fe31f4f52a02634,th april monkeys were shipped france over  miles from mauritius us ,1
882,59654fc74fe31f4f52a02636,sweet deal from france paris dessert bundle ,1
883,596552804fe31f4f52a0263a,airfrance issue with booking follow info sorted,1
884,596552ed4fe31f4f52a0263b,sweet deal from airfrance ,1
885,596554194fe31f4f52a02641,things need know about franceklm flying blue ,1
886,59655d164fe31f4f52a02654,korean adjusts china eastern france skypass miles accrual ,1
887,596562ae4fe31f4f52a0265d,feel free answer utterly useless were through past hours airfrance consistency gotta give them,1
888,596568a04fe31f4f52a02660,france from paris atlanta diverted knoxville mcghee tyson airport ,1
889,59656b1b4fe31f4f52a02665,unions hiring plastics fight cause important surely real airfrance crew could take part,1
890,596576a94fe31f4f52a0266e,call airfrance social media your luggage will appear shame took this,1
891,59657b254fe31f4f52a02671,umm this password policy airfrance ,1
892,59657da64fe31f4f52a02674,benichmt airfrance holy shit thats hahahha,1
893,59657dec4fe31f4f52a02675,orvillius call france book ticket paris,1
894,596580384fe31f4f52a02678,whats your favorite paris film stage netflix airfrance sncf tdfnow studiocanal franceintheus ,1
895,5965813c4fe31f4f52a0267a,nonstop from houston texas paris france only roundtrip with airfrance ,1
896,596582ee4fe31f4f52a0267b,rumersongs britishairways americanair france same only baby belts certain rows ,1
897,596583dc4fe31f4f52a0267d,france flight afr spotted feet ,1
898,596598614fe31f4f52a02687,andrewvisnovsky ariellec mathiseric realmemp also budget travelers frances flying blue progr ,1
899,59659aad4fe31f4f52a02689,dcagiunta flew france which deltas partner they keep long haul flights have good inflight entertainment,1
900,59659ae44fe31f4f52a0268a,visweshshanker airfrance this real,1
901,59659cee4fe31f4f52a0268c,check france airlines rare plastic junior future hostess kiddie wings badge ,1
902,59659db14fe31f4f52a0268d,mattsimmonds easiest shirt iron compared france lufthansa austrian south west ive been told,1
903,5965a3994fe31f4f52a02690,airfrance tell cannot checkin online flight af from seoul paris despite being less than hours now thanks,1
904,596bac69976f440300c0f92a,airfrance hello emergenci need change flight anyone contest call center airport urgent,1
905,596bb61d976f440300c0f93e,learjetjockey andilorenz fdeplorables anncoulter delta partner france flight atlant ,1
906,596bb641976f440300c0f93f,mega post many cities havana cuba from only roundtrip with amp airfrance ,1
907,596c69d5976f440300c0fafb,woman banned from france after slapping airport checkin staff member when arrived late flight ,1
908,595e6ab18fcd022a715f7bc3,airfrancein totally loving this contest airfrance much trivia almost feel american ,2
909,595e739f8fcd022a715f7bdb,airline takes care passengers quite like airfrance especially when comes achy ears betcparis ,2
910,595e7cc18fcd022a715f7bf4,airfrance after minutes speak very helpful able complete ticket purcha ,2
911,595e81fe8fcd022a715f7c07,flying airfrance business class birthday next month milehighbirthday,2
912,595e879c745dc32c7a70a57d,bluejaygal france nice,2
913,595e89c1745dc32c7a70a587,dietergruber sambirdracing airfrance best gym,2
914,595e8b44745dc32c7a70a58e,airfrance have good weekend,2
915,595eae29745dc32c7a70a5d9,legends airfrance klm held flight people from delayed flight from amsterdam could make thankyou,2
916,595eb183745dc32c7a70a5e3,thank airfrance delta awesome industry quiz night gmanzella ,2
917,595eb885745dc32c7a70a5f2,france puts back flying ,2
918,595eba21745dc32c7a70a5f6,explorewitherin airfrance amazing need this life,2
919,595ed17b745dc32c7a70a615,airfrancein triptousa airfrance boston popularly known bean town,2
920,595ef72c745dc32c7a70a63d,dolcebuck takingtravelblk went paris last month france direct  great ,2
921,595f17ae745dc32c7a70a660,watched film called ocdcon well done too thx airfrance diverse inflight ,2
922,595f191b745dc32c7a70a662,thank supporters airfrance studio skilletsnmugs mayors abuja branch ,2
923,595f1ecb745dc32c7a70a670,awesome flight france dreamliner best crew airfrance,2
924,595f1f07745dc32c7a70a671,mrdavidwhitley shandypockets hahaha urgh plane wine unless its france which awesome,2
925,595f4893745dc32c7a70a6e1,airfrance good ,2
926,595f52e7745dc32c7a70a712,oh love france germany angelamerkel macron ,2
927,595f5f07745dc32c7a70a742,ludovic savini airfrance flight af today never seen this high level customer service amp attention with airline much,2
928,595f6717745dc32c7a70a75a,flying paris airfrance pregnant woman been most amazing experience other airlines need take lessons,2
929,595f6a10745dc32c7a70a75e,airfranceuk cairo montreal plane gate when flying frances fantastic business class,2
930,595f7206745dc32c7a70a772,airfrance somehow managing make look like pinnacle customer service efficiency,2
931,595f7b4f745dc32c7a70a787,france staff strasbourg station could more pleasant helpful impressive variety languages,2
932,595f81e2745dc32c7a70a79f,airfrance please ensure that your employees properly trained have knowledge airport they work,2
933,595f8e63745dc32c7a70a7c2,minute delay luggage ryanair airfrance timel know will with next time ,2
934,595f90cb745dc32c7a70a7c9,dombbc ryanair hope they like france give free wine whilst waiting ,2
935,595f934e745dc32c7a70a7ce,followfriday airfrance airfrancefr influencers this week have great weekend want this ,2
